%time,field
1770290773933284725,43.2
1770290773973160965,42.7
1770290773993186552,44.6
1770290774013111619,42.2
1770290774053182327,42.2
1770290774073187507,40.3
1770290774133297607,43.6
1770290774153287441,42.7
1770290774213343527,43.6
1770290774273274599,42.7
1770290774292986362,41.3
1770290774313199823,39.9
1770290774373193138,43.2
1770290774393103408,38.9
1770290774433094450,39.9
1770290774473108482,43.2
1770290774513152643,38.9
1770290774533068017,39.4
1770290774593028052,40.3
1770290774652952102,38.5
1770290774733178079,40.8
1770290774753286704,39.4
1770290774773175112,39.4
1770290774813174020,41.7
1770290774833185402,40.3
1770290774873178960,41.7
1770290774893161839,37.5
1770290774913249110,42.2
1770290774973125485,42.2
1770290774993072438,39.9
1770290775033200803,43.6
1770290775053052922,38.0
1770290775073122914,43.6
1770290775173163089,38.5
1770290775273168068,43.2
1770290775333158194,42.7
1770290775353245028,41.3
1770290775413306746,45.0
1770290775433309890,42.7
1770290775513316645,41.3
1770290775553108280,43.2
1770290775633058181,44.6
1770290775713139054,43.2
1770290775773239560,42.2
1770290775793233619,41.3
1770290775812979482,41.3
1770290775853144303,42.7
1770290775893197002,40.8
1770290775933191482,39.9
1770290775953230023,41.3
1770290775973192495,40.8
1770290776013050407,42.2
1770290776033183236,46.0
1770290776093169365,40.8
1770290776153111330,39.4
1770290776173123573,40.8
1770290776233065832,40.3
1770290776273116660,40.3
1770290776313111459,39.4
1770290776333137076,42.2
1770290776373085846,43.6
1770290776393199425,41.7
1770290776413116483,40.8
1770290776473188498,42.2
1770290776533165104,43.2
1770290776653201636,40.3
1770290776693140054,42.2
1770290776713159515,41.7
1770290776753151046,40.8
1770290776773162268,42.7
1770290776793028912,42.7
1770290776853266198,42.2
1770290776873108595,40.8
1770290776913151801,42.7
1770290776933222379,43.2
1770290776953298252,38.9
1770290776993142561,43.2
1770290777013228863,42.2
1770290777073302244,43.6
1770290777153320488,45.5
1770290777173183222,40.3
1770290777233179876,43.6
1770290777253304088,38.5
1770290777293165254,42.2
1770290777353135953,42.2
1770290777373182584,39.4
1770290777473272715,44.1
1770290777513269442,41.7
1770290777533131388,42.7
1770290777553262485,40.3
1770290777593117084,39.9
1770290777613109596,42.7
1770290777653179184,39.4
1770290777673260797,40.3
1770290777693157491,43.2
1770290777733227716,40.3
1770290777853237900,39.4
1770290777913287215,39.4
1770290777933269947,39.9
1770290777973012466,41.3
1770290777993134499,42.7
1770290778033050329,38.9
1770290778073175605,39.9
1770290778112912488,41.7
1770290778153133463,40.8
1770290778213092343,43.6
1770290778233173443,40.3
1770290778273104569,42.2
1770290778293153972,39.9
1770290778333056376,40.3
1770290778353228162,39.4
1770290778373190852,38.0
1770290778413257298,38.9
1770290778453235423,41.7
1770290778493202559,42.7
1770290778573309123,38.9
1770290778653268831,42.2
1770290778673211470,42.7
1770290778713187484,41.7
1770290778733297940,38.5
1770290778793325063,42.2
1770290778813220810,41.3
1770290778853158687,39.9
1770290778953361334,39.9
1770290778973331330,42.2
1770290779013182232,41.3
1770290779033251872,38.5
1770290779093217385,37.5
1770290779113160046,41.3
1770290779173311430,42.2
1770290779253307112,40.3
1770290779273241228,38.0
1770290779313142263,38.0
1770290779333303674,42.7
1770290779373195551,43.2
1770290779393263452,43.6
1770290779413208175,44.6
1770290779452996133,42.7
1770290779533068674,41.3
1770290779553126160,43.2
1770290779573157492,44.1
1770290779613113969,38.9
1770290779633133353,45.5
1770290779693204433,40.8
1770290779753014614,42.2
1770290779773185903,41.3
1770290779833322262,41.7
1770290779853308549,43.6
1770290779893090181,42.2
1770290779933124987,42.7
1770290779973105746,40.3
1770290779993152820,41.7
1770290780013180165,38.5
1770290780073226007,41.3
1770290780093210112,41.7
1770290780133012351,42.2
1770290780153267521,43.2
1770290780273193952,39.4
1770290780313205756,40.8
1770290780353105078,41.3
1770290780393171288,42.2
1770290780433085266,42.7
1770290780513285855,39.4
1770290780573149893,39.4
1770290780613130086,42.7
1770290780652873379,42.2
1770290780693293340,43.6
1770290780733097738,43.6
1770290780753077778,40.8
1770290780813280841,42.2
1770290780833275315,43.2
1770290780873143426,42.7
1770290780893272942,39.9
1770290780913259189,43.2
1770290780953135741,45.0
1770290781053212761,39.9
1770290781093035319,43.6
1770290781113190539,39.4
1770290781133177638,39.4
1770290781193224090,39.9
1770290781213271074,39.9
1770290781253199299,42.2
1770290781273075745,42.2
1770290781292993364,42.7
1770290781353146707,40.3
1770290781393079447,43.2
1770290781473138986,41.7
1770290781493170015,43.6
1770290781553157707,43.2
1770290781573040191,41.7
1770290781593122148,39.4
1770290781653199725,39.9
1770290781673144707,39.9
1770290781713172248,39.9
1770290781733193029,42.7
1770290781773092878,40.3
1770290781793155270,39.9
1770290781813134776,40.3
1770290781873157185,43.2
1770290781893206497,42.2
1770290781933178069,39.4
1770290781953229248,41.3
1770290781973179823,40.8
1770290782013058133,42.7
1770290782073175830,39.9
1770290782153158143,39.4
1770290782193176549,43.6
1770290782233195774,44.1
1770290782253034261,40.3
1770290782273011641,39.9
1770290782313161481,42.7
1770290782353178622,41.7
1770290782393103071,41.3
1770290782413112842,38.9
1770290782453239449,42.7
1770290782493224462,40.3
1770290782553227301,42.7
1770290782613052968,40.3
1770290782632947835,40.8
1770290782653139863,44.6
1770290782713117351,43.2
1770290782753108463,39.4
1770290782773193938,39.9
1770290782793132691,40.8
1770290782833225099,40.3
1770290782913201759,41.3
1770290782953260198,41.7
1770290782993133553,43.2
1770290783013289905,44.1
1770290783053116990,41.3
1770290783133184187,42.2
1770290783153179394,40.3
1770290783173174903,41.3
1770290783213181816,38.0
1770290783233352707,41.7
1770290783253154421,39.9
1770290783293173139,40.8
1770290783353013453,40.8
1770290783373146637,44.1
1770290783433161777,41.3
1770290783453274773,39.4
1770290783513229827,42.7
1770290783533200134,42.7
1770290783553254294,42.2
1770290783593105227,43.2
1770290783633155491,41.7
1770290783673113077,42.7
1770290783693219472,44.1
1770290783733106662,40.3
1770290783753259055,43.2
1770290783813114718,42.2
1770290783833302994,42.2
1770290783853169202,45.0
1770290783933192510,43.2
1770290783973087852,42.2
1770290783993256734,44.6
1770290784032982842,38.9
1770290784053223442,42.7
1770290784073151416,38.9
1770290784153264176,45.5
1770290784193207538,39.4
1770290784293303756,40.8
1770290784353207101,40.3
1770290784413214723,43.6
1770290784433176898,43.2
1770290784453162759,39.9
1770290784513200745,41.7
1770290784533291258,38.9
1770290784573162892,39.9
1770290784593103201,42.7
1770290784633070287,42.7
1770290784653271220,39.9
1770290784713163838,41.3
1770290784753235466,42.7
1770290784793095794,43.2
1770290784813213341,43.6
1770290784833192504,45.5
1770290784953294494,41.3
1770290784973182791,39.4
1770290785013102417,42.7
1770290785033265434,39.9
1770290785053158545,42.7
1770290785093164222,42.2
1770290785113287237,43.2
1770290785133099592,45.5
1770290785173229020,43.6
1770290785193091090,42.2
1770290785233099037,42.2
1770290785273277335,40.3
1770290785313176941,40.8
1770290785333184191,41.7
1770290785353220522,38.9
1770290785412966104,42.7
1770290785453201329,43.6
1770290785473160692,41.3
1770290785553343599,39.9
1770290785573130518,43.6
1770290785613196095,42.2
1770290785633256308,44.1
1770290785653242316,39.4
1770290785713167355,43.6
1770290785733256722,38.9
1770290785773211820,43.6
1770290785793184564,38.9
1770290785833194159,41.3
1770290785853193128,40.8
1770290785873164450,43.6
1770290785913206785,40.8
1770290785993100912,43.2
1770290786013277596,41.3
1770290786033164387,41.3
1770290786073144934,42.2
1770290786113196123,41.7
1770290786153199753,41.3
1770290786173184587,41.7
1770290786213175675,43.2
1770290786373241050,42.7
1770290786413127699,40.8
1770290786473153821,42.7
1770290786533318967,39.4
1770290786613203018,40.3
1770290786633251262,41.3
1770290786673183060,40.3
1770290786713175737,43.2
1770290786753147448,38.9
1770290786773036310,41.3
1770290786813030293,38.0
1770290786833169205,42.2
1770290786893156417,40.8
1770290786913263569,39.9
1770290786933300694,40.3
1770290786993064374,39.4
1770290787013217286,42.2
1770290787073197800,41.7
1770290787133246480,41.3
1770290787193146457,42.7
1770290787213058235,38.9
1770290787233152872,39.4
1770290787273076218,41.7
1770290787292941087,39.4
1770290787312977468,43.6
1770290787353155285,43.2
1770290787373169425,41.3
1770290787413101449,42.7
1770290787493257030,45.0
1770290787533182881,42.2
1770290787593139929,39.9
1770290787653226760,41.3
1770290787673255029,40.8
1770290787733306020,43.6
1770290787753187133,43.6
1770290787793053776,41.3
1770290787833138492,41.7
1770290787873043527,43.2
1770290787893082932,38.9
1770290787933028682,43.2
1770290787953180348,39.9
1770290787973035525,40.8
1770290788013087886,42.7
1770290788053147981,40.8
1770290788093115491,40.8
1770290788113134302,41.3
1770290788153037339,33.8
1770290788173145863,40.3
1770290788193106385,42.7
1770290788233112364,42.2
1770290788253162889,39.9
1770290788273198620,43.2
1770290788333025608,41.3
1770290788393239907,40.8
1770290788413291573,40.8
1770290788453123596,40.8
1770290788493123736,41.3
1770290788533082364,42.7
1770290788573206778,38.0
1770290788613106481,43.2
1770290788633202660,39.9
1770290788653017860,41.3
1770290788713034883,40.3
1770290788752984760,41.7
1770290788773266854,43.2
1770290788833113707,42.7
1770290788853154674,40.8
1770290788873185171,40.8
1770290788913124105,41.3
1770290788933167618,43.6
1770290788973021716,39.4
1770290788993015956,39.4
1770290789073178986,40.3
1770290789093198877,42.2
1770290789153363072,43.6
1770290789173245588,39.4
1770290789233213569,41.3
1770290789253217666,40.3
1770290789293107516,43.2
1770290789353078673,39.4
1770290789393120363,40.3
1770290789453312486,39.9
1770290789473088153,41.3
1770290789513022441,42.7
1770290789553182329,40.3
1770290789613188283,39.9
1770290789653109451,41.3
1770290789673189406,42.2
1770290789693032734,43.2
1770290789733261948,41.3
1770290789753110008,43.2
1770290789773187120,39.9
1770290789813114885,39.4
1770290789833053401,42.7
1770290789873094580,44.1
1770290789893181062,43.6
1770290789913119781,40.3
1770290789973204314,41.7
1770290789993068188,44.1
1770290790033113317,39.4
1770290790073286373,44.1
1770290790133161928,40.8
1770290790173126769,39.9
1770290790273177576,38.9
1770290790293146913,43.2
1770290790333127119,43.2
1770290790353079149,39.4
1770290790433295119,40.3
1770290790473130271,44.6
1770290790493274601,39.4
1770290790553252855,42.2
1770290790593259837,41.7
1770290790633139346,42.7
1770290790653106096,40.3
1770290790673243239,40.8
1770290790733159049,42.7
1770290790773179874,38.5
1770290790793045745,39.4
1770290790813235407,42.2
1770290790853068733,39.4
1770290790873076411,42.7
1770290790893159232,39.9
1770290790953248977,39.4
1770290790973199550,43.2
1770290791013159164,41.3
1770290791073146863,43.6
1770290791093229341,39.4
1770290791153086412,42.2
1770290791233218948,40.8
1770290791273198550,42.2
1770290791313264095,41.3
1770290791333225644,44.6
1770290791393275082,43.6
1770290791413311043,41.3
1770290791453118180,40.3
1770290791493210219,41.3
1770290791532987414,41.7
1770290791552990278,39.9
1770290791573257225,39.9
1770290791613145351,44.1
1770290791633303216,42.7
1770290791653069367,42.2
1770290791712981227,44.1
1770290791753098973,42.2
1770290791773280722,41.3
1770290791793263397,41.3
1770290791833214926,39.4
1770290791913174453,43.2
1770290791933249455,40.3
1770290791993308467,41.7
1770290792052926720,44.1
1770290792073071742,43.2
1770290792093113186,42.2
1770290792213176179,39.4
1770290792253115987,40.3
1770290792293175012,39.9
1770290792313183295,43.2
1770290792333108203,42.2
1770290792373091564,42.2
1770290792393247061,42.2
1770290792433206051,38.9
1770290792473112617,41.7
1770290792633291457,40.8
1770290792693303780,41.7
1770290792753085248,42.7
1770290792773209826,39.4
1770290792813111186,40.8
1770290792833165365,41.3
1770290792913220577,39.4
1770290792933267896,39.4
1770290792973211195,40.3
1770290792993268931,38.9
1770290793013187518,43.2
1770290793073258579,43.6
1770290793113045522,43.6
1770290793132957790,43.2
1770290793153154501,42.7
1770290793193146929,43.6
1770290793233226911,41.3
1770290793273056801,38.9
1770290793293236301,40.8
1770290793313165665,39.9
1770290793353062705,41.3
1770290793453235258,40.3
1770290793513261159,39.9
1770290793573320240,39.9
1770290793593279069,42.7
1770290793653071235,40.8
1770290793693255970,42.2
1770290793733172029,40.3
1770290793752991295,42.2
1770290793793067386,38.5
1770290793813251200,42.7
1770290793833025294,38.9
1770290793873132930,41.3
1770290793973214186,42.7
1770290793993208189,42.7
1770290794032988944,40.3
1770290794053189316,39.9
1770290794093141102,41.7
1770290794253209298,43.6
1770290794273156743,42.2
1770290794293166935,40.3
1770290794333064407,41.7
1770290794353022259,41.3
1770290794413221253,42.7
1770290794433053281,42.2
1770290794473084087,40.3
1770290794493142712,42.7
1770290794513106750,39.9
1770290794573186177,43.6
1770290794593266466,39.4
1770290794633112861,42.7
1770290794653194506,42.7
1770290794693126775,43.6
1770290794733118131,41.3
1770290794773189061,38.9
1770290794793029974,43.2
1770290794813120740,44.6
1770290794853100454,43.2
1770290794893198237,39.9
1770290794953168511,43.2
1770290794973196134,39.9
1770290795073083983,43.6
1770290795173264073,43.2
1770290795193280914,41.7
1770290795253267296,41.3
1770290795273092431,42.7
1770290795333174416,43.2
1770290795373108887,41.3
1770290795393021762,40.3
1770290795452962161,41.7
1770290795493196728,41.3
1770290795533115604,41.7
1770290795553139214,40.8
1770290795573080088,42.2
1770290795613129382,40.8
1770290795633023247,38.9
1770290795673080045,43.2
1770290795693228721,40.3
1770290795713101820,39.9
1770290795753218048,42.7
1770290795773092327,43.2
1770290795793159010,43.6
1770290795853199590,42.2
1770290795873103976,42.7
1770290795913127223,41.3
1770290795933008568,41.7
1770290795993209783,40.3
1770290796052936791,38.9
1770290796073008126,42.2
1770290796092989713,40.8
1770290796133128569,44.6
1770290796153017930,42.7
1770290796173101711,44.1
1770290796213245818,42.7
1770290796232931395,43.6
1770290796272984560,40.8
1770290796292970403,40.8
1770290796313079956,39.9
1770290796373221820,40.8
1770290796393155508,44.1
1770290796433215301,42.7
1770290796453227474,43.2
1770290796493158736,37.5
1770290796513150177,42.2
1770290796573116506,42.2
1770290796613097206,43.6
1770290796673227168,41.7
1770290796693208168,42.7
1770290796733151863,41.7
1770290796753221014,43.6
1770290796793127338,45.0
1770290796813187606,40.3
1770290796873222784,40.8
1770290796893142945,41.7
1770290796913140937,38.5
1770290796953143977,40.8
1770290796993172481,41.7
1770290797033175017,38.5
1770290797052971392,43.2
1770290797133228862,40.3
1770290797173149965,41.7
1770290797193191289,42.7
1770290797253269472,39.9
1770290797273189964,40.3
1770290797333027853,41.7
1770290797353026483,44.6
1770290797373105657,41.7
1770290797413082368,43.2
1770290797433244805,38.9
1770290797473099570,40.3
1770290797493176277,41.7
1770290797513036975,40.3
1770290797633201523,42.2
1770290797713215628,41.7
1770290797733321722,43.2
1770290797813297899,39.4
1770290797853208416,41.3
1770290797873197847,42.7
1770290797933082703,38.9
1770290797973199104,43.6
1770290798013202619,41.3
1770290798073126093,39.4
1770290798093144081,39.4
1770290798153257716,44.6
1770290798193304991,42.2
1770290798313192425,41.7
1770290798393224100,41.7
1770290798413191285,42.2
1770290798453165275,40.3
1770290798472959330,43.2
1770290798493038355,40.8
1770290798533018643,38.9
1770290798553114016,41.7
1770290798573013189,40.3
1770290798633186002,38.5
1770290798673112251,40.3
